time,Episodes,Villages taken
1653887047.6049938,9193,5.0
1653887061.0097826,9200,4.0
1653887066.984382,9203,4.0
1653887076.5587354,9208,4.0
1653887083.9886286,9212,5.0
1653887100.8965294,9221,4.0
1653887102.258705,9222,5.0
1653887110.5230327,9226,5.0
1653887125.1818264,9234,5.0
1653887151.9103913,9248,5.0
1653887159.2864509,9252,4.0
1653887160.6242774,9253,4.0
1653887231.9305525,9291,5.0
1653887254.9272192,9303,5.0
1653887258.5872066,9305,4.0
1653887271.7885728,9312,5.0
1653887290.063997,9322,5.0
1653887292.3852794,9323,4.0
1653887299.6931875,9327,4.0
1653887303.2983932,9329,5.0
1653887310.5596316,9333,6.0
1653887316.4926014,9336,4.0
1653887333.461374,9345,4.0
1653887345.7045677,9352,5.0
1653887359.0203397,9359,6.0
1653887371.0201364,9365,5.0
1653887372.3716156,9366,5.0
1653887383.420341,9372,5.0
1653887393.068433,9377,5.0
1653887412.4118364,9387,5.0
1653887430.8451846,9397,5.0
1653887441.8923366,9403,6.0
1653887453.7669153,9409,5.0
1653887470.709176,9418,4.0
1653887507.4241056,9438,4.0
1653887513.3100517,9441,6.0
1653887517.0019317,9443,4.0
1653887540.0499828,9455,5.0
1653887541.3962762,9456,4.0
1653887556.9175715,9464,4.0
1653887568.0574656,9470,5.0
1653887571.6559405,9472,5.0
1653887601.8390338,9488,5.0
1653887603.1553254,9489,4.0
1653887605.4672768,9490,4.0
1653887609.1419525,9492,5.0
1653887661.2986956,9520,5.0
1653887668.5601082,9524,5.0
1653887695.2078404,9538,6.0
1653887712.1997116,9547,6.0
1653887729.27867,9556,6.0
1653887747.636565,9566,4.0
1653887757.4149618,9571,5.0
1653887799.0335438,9593,5.0
1653887814.5927527,9601,5.0
1653887825.7394502,9607,5.0
1653887850.0731132,9620,4.0
1653887912.45824,9653,5.0
1653887940.3802679,9668,4.0
1653887946.374179,9671,3.0
1653887947.7321696,9672,4.0
1653887953.6545405,9675,3.0
1653887970.679083,9684,5.0
1653887978.039329,9688,5.0
1653887985.410351,9692,4.0
1653888008.5614343,9704,4.0
1653888009.9246259,9705,5.0
1653888023.4007862,9712,3.0
1653888068.5812242,9736,4.0
1653888073.224336,9738,4.0
1653888102.2801564,9753,4.0
1653888103.632966,9754,4.0
1653888107.402567,9756,4.0
1653888115.698367,9760,4.0
1653888120.724783,9763,5.0
1653888137.7792125,9772,4.0
1653888168.0740874,9788,4.0
1653888174.0234928,9791,3.0
1653888186.4338017,9798,4.0
1653888215.5438871,9813,5.0
1653888237.3075433,9824,3.0
1653888261.8683567,9837,4.0
1653888286.326867,9850,4.0
1653888312.1212926,9864,3.0
1653888318.1273384,9867,3.0
1653888331.4536405,9874,5.0
1653888366.9458728,9893,5.0
1653888369.2938154,9894,2.0
1653888382.7034595,9901,5.0
1653888387.7449636,9904,5.0
1653888393.7828975,9907,3.0
1653888410.861658,9916,4.0
1653888412.232828,9917,4.0
1653888414.542536,9918,5.0
1653888448.786672,9936,4.0
1653888463.52485,9944,4.0
1653888470.8671768,9948,5.0
1653888473.165007,9949,4.0
1653888474.5122697,9950,5.0
1653888486.5179765,9956,4.0
1653888493.975054,9960,4.0
1653888518.5017967,9973,5.0
1653888528.1914036,9978,4.0
1653888529.5584087,9979,4.0
1653888535.5887816,9982,4.0
1653888545.2422526,9987,3.0
1653888556.3169599,9993,4.0
1653888567.4914274,9999,5.0
