time,Step,Reward
1654395316.988228,142758,19.619873046875
1654395323.4533436,143055,19.482419967651367
1654395329.9557874,143352,19.034679412841797
1654395334.22167,143550,10.623238563537598
1654395338.5393944,143748,10.492324829101562
1654395340.6944482,143847,7.405240058898926
1654395344.976543,144045,11.25655460357666
1654395347.1152687,144144,18.843456268310547
1654395351.380162,144342,16.00354766845703
1654395353.533579,144441,17.109519958496094
1654395357.7853305,144639,15.334986686706543
1654395359.9171865,144738,17.732585906982422
1654395364.0844712,144936,18.35257911682129
1654395379.0877013,145629,17.091524124145508
1654395385.4953675,145926,15.972814559936523
1654395387.6183505,146025,17.057706832885742
1654395392.0991385,146223,15.65407943725586
1654395406.9596193,146916,17.91494369506836
1654395415.5346158,147312,19.346630096435547
1654395421.9965184,147609,19.660621643066406
1654395428.517883,147906,15.612527847290039
1654395430.6667979,148005,19.29433250427246
1654395439.8449576,148401,13.348737716674805
1654395440.2681699,148500,17.924022674560547
1654395446.7356029,148797,16.108755111694336
1654395461.836032,149490,15.347107887268066
1654395463.9970534,149589,18.185508728027344
1654395466.08757,149688,18.58000373840332
1654395470.4243648,149886,10.948800086975098
1654395474.7057908,150084,19.68773078918457
1654395476.9332683,150183,14.819212913513184
1654395492.2323277,150876,15.664796829223633
1654395502.834983,151371,21.755462646484375
1654395515.7916915,151965,15.824490547180176
1654395522.656499,152262,15.870388984680176
1654395524.8996294,152361,19.630046844482422
1654395531.3244593,152658,16.94412612915039
1654395546.5294063,153351,16.944128036499023
1654395553.0510256,153648,18.10367774963379
1654395555.1912544,153747,17.879892349243164
1654395557.318348,153846,12.874617576599121
1654395576.4873962,154737,16.460840225219727
1654395582.898766,155034,19.371519088745117
1654395585.0359204,155133,15.756176948547363
1654395589.2957094,155331,16.736892700195312
1654395593.5704045,155529,19.169164657592773
1654395595.6561296,155628,16.80220603942871
1654395597.7489164,155727,18.242826461791992
1654395599.8401093,155826,21.018909454345703
1654395606.219674,156123,15.379246711730957
1654395614.7114048,156519,19.523832321166992
1654395616.8862503,156618,17.375024795532227
1654395619.0275898,156717,17.438068389892578
1654395625.376003,157014,19.941370010375977
1654395635.9887242,157509,17.79630470275879
1654395646.72736,158004,18.7768611907959
1654395648.838551,158103,13.355167388916016
1654395650.9570508,158202,15.525958061218262
1654395657.7182117,158598,18.311647415161133
1654395659.8302603,158697,18.59721565246582
1654395661.9286315,158796,14.526023864746094
1654395678.9555254,159588,18.673587799072266
1654395685.377594,159885,21.474008560180664
1654395689.6504831,160083,21.5916748046875
1654395702.3847523,160677,19.458894729614258
1654395706.653442,160875,19.6071834564209
1654395713.0578372,161172,18.832725524902344
1654395721.6228628,161568,17.26546859741211
1654395730.2451704,161964,18.57762336730957
1654395734.526436,162162,22.168935775756836
1654395740.9758265,162459,17.294879913330078
1654395743.1408308,162558,16.314958572387695
1654395753.7984602,163053,20.47458839416504
1654395755.9277241,163152,22.597736358642578
1654395764.5822315,163548,16.63438606262207
1654395766.6835434,163647,16.909116744995117
1654395768.797366,163746,21.125219345092773
1654395770.9775093,163845,18.569854736328125
1654395775.228274,164043,19.35301971435547
1654395779.451697,164241,17.603544235229492
1654395787.908752,164637,14.115139961242676
1654395792.12521,164835,16.7915096282959
1654395796.3740666,165033,19.068525314331055
1654395802.7545977,165330,21.20561981201172
1654395804.8766801,165429,15.87585163116455
1654395813.3296614,165825,18.476314544677734
1654395819.7497401,166122,16.730133056640625
1654395824.1317155,166320,13.288130760192871
1654395826.2641232,166419,16.19432258605957
1654395830.5209856,166617,19.246627807617188
1654395836.8941095,166914,18.666542053222656
1654395839.027449,167013,19.32242774963379
1654395841.1261556,167112,16.76009178161621
1654395843.2943313,167211,18.14295196533203
1654395854.0919173,167706,14.90630054473877
1654395856.221627,167805,19.64295768737793
1654395858.351242,167904,16.356931686401367
1654395865.1943831,168300,15.09432315826416
1654395871.5632367,168597,21.117328643798828
1654395875.790905,168795,19.374725341796875
1654395882.2599676,169092,15.433679580688477
1654395886.5306606,169290,20.49176597595215
1654395888.6206825,169389,18.765230178833008
1654395890.784081,169488,16.34938621520996
1654395892.9193125,169587,15.865471839904785
1654395905.7003555,170181,18.431486129760742
1654395914.215847,170577,19.630691528320312
1654395916.3291533,170676,16.702951431274414
1654395918.4494996,170775,22.580781936645508
1654395920.5787833,170874,17.344125747680664
1654395931.2544682,171369,21.298181533813477
1654395948.3404534,172161,18.671504974365234
1654395950.4859233,172260,18.02710723876953
1654395959.271058,172656,18.95785140991211
1654395963.7043083,172854,21.096508026123047
1654395970.2926278,173151,17.20354652404785
1654395972.5641441,173250,19.954668045043945
1654395974.6854806,173349,19.893800735473633
1654395976.8430665,173448,18.75908088684082
1654395981.1635885,173646,22.01837921142578
1654395983.2860725,173745,19.184656143188477
1654395989.6960845,174042,18.96271324157715
1654396000.3621278,174537,20.522369384765625
1654396002.61672,174636,16.447315216064453
1654396006.9185941,174834,20.052610397338867
1654396013.3777752,175131,19.632705688476562
1654396028.3479288,175824,22.515811920166016
1654396030.494504,175923,21.28250503540039
1654396032.6561441,176022,21.543590545654297
1654396039.0420697,176319,18.164112091064453
1654396047.4590175,176715,19.524011611938477
1654396049.5621133,176814,21.041366577148438
1654396051.6547606,176913,18.19793701171875
1654396057.9341764,177210,18.87223243713379
1654396060.0747287,177309,18.915781021118164
1654396064.3610837,177507,22.783857345581055
1654396068.6410687,177705,19.115692138671875
1654396072.8448145,177903,21.659948348999023
1654396079.6581955,178299,19.10295295715332
1654396083.9638503,178497,21.60205841064453
1654396096.9059432,179091,22.29199981689453
1654396101.2482138,179289,20.68317985534668
1654396109.7643523,179685,22.713781356811523
1654396120.4789643,180180,20.541372299194336
