Wall time,Step,Value
1653778193.091828,8700,80.0
1653778205.8945513,8713,102.0
1653778211.3376162,8718,114.0
1653778218.9525824,8724,56.0
1653778237.0984743,8744,74.0
1653778244.7899067,8752,80.0
1653778246.8414226,8754,102.0
1653778256.0469317,8765,102.0
1653778266.6601698,8776,76.0
1653778268.5921237,8778,108.0
1653778276.2488296,8788,56.0
1653778286.9760144,8799,120.0
1653778289.9542272,8803,124.0
1653778292.0250611,8805,60.0
1653778298.5324004,8812,64.0
1653778305.6251283,8820,112.0
1653778308.1953907,8823,56.0
1653778317.5392437,8833,112.0
1653778347.7477868,8865,76.0
1653778352.2659924,8870,88.0
1653778358.7676976,8877,128.0
1653778368.2114403,8888,56.0
1653778372.9996257,8894,110.0
1653778379.441042,8901,134.0
1653778389.3327825,8912,140.0
1653778393.7996488,8917,108.0
1653778397.7679586,8921,56.0
1653778413.7153695,8940,110.0
1653778435.8670392,8966,142.0
1653778439.7280307,8970,152.0
1653778447.4787893,8979,114.0
1653778453.7366433,8985,190.0
1653778454.2356074,8986,124.0
1653778457.3626869,8990,184.0
1653778473.295222,9006,134.0
1653778487.596974,9022,118.0
1653778496.87198,9033,98.0
1653778510.7587416,9049,136.0
1653778519.0752892,9058,114.0
1653778524.4711478,9065,76.0
1653778528.8769636,9070,106.0
1653778573.3334274,9117,104.0
1653778576.4495332,9121,90.0
1653778603.8976681,9152,186.0
1653778610.8332024,9160,138.0
1653778612.3457797,9161,74.0
1653778613.2878935,9163,110.0
1653778614.7654214,9164,124.0
1653778621.6896665,9172,56.0
1653778635.6259892,9187,94.0
1653778638.0785642,9190,110.0
1653778640.4755108,9193,156.0
1653778647.135465,9200,90.0
1653778649.541725,9203,112.0
1653778654.0295532,9208,114.0
1653778657.0437884,9212,14.0
1653778665.9228404,9221,124.0
1653778666.373598,9222,56.0
1653778670.2039366,9226,204.0
1653778677.2314525,9234,102.0
1653778689.6344306,9248,116.0
1653778693.6818383,9252,56.0
1653778694.1600237,9253,138.0
1653778727.8643653,9291,114.0
1653778738.518303,9303,114.0
1653778739.4645827,9305,194.0
1653778746.0637631,9312,158.0
1653778754.8711493,9322,82.0
1653778755.3627284,9323,114.0
1653778759.5430982,9327,100.0
1653778761.5294092,9329,126.0
1653778764.4790435,9333,94.0
1653778766.8935926,9336,128.0
1653778774.9828658,9345,118.0
1653778780.082193,9352,56.0
1653778786.0495534,9359,118.0
1653778791.7372,9365,60.0
1653778792.1603868,9366,126.0
1653778796.9326854,9372,56.0
1653778801.128874,9377,120.0
1653778809.7038398,9387,110.0
1653778818.1547658,9397,76.0
1653778822.8170888,9403,66.0
1653778828.5870152,9409,72.0
1653778836.5072834,9418,94.0
1653778854.1186895,9438,100.0
1653778856.5619402,9441,56.0
1653778858.836511,9443,122.0
1653778869.123013,9455,108.0
1653778870.579162,9456,56.0
1653778877.2787058,9464,86.0
1653778882.0733223,9470,56.0
1653778884.2464917,9472,72.0
1653778897.9795256,9488,56.0
1653778898.4364212,9489,56.0
1653778899.955839,9490,56.0
1653778901.9649246,9492,108.0
1653778925.8919485,9520,56.0
1653778929.7332957,9524,108.0
1653778941.2838793,9538,142.0
1653778949.6186106,9547,156.0
1653778957.1044428,9556,112.0
1653778966.0738025,9566,56.0
1653778970.9232216,9571,130.0
1653778990.6589143,9593,92.0
1653778997.7545834,9601,52.0
1653779002.7334194,9607,-62.0
1653779014.0493722,9620,160.0
1653779043.5368326,9653,82.0
1653779056.177114,9668,106.0
1653779058.5975087,9671,136.0
1653779059.0604305,9672,62.0
1653779061.5445483,9675,58.0
1653779069.688061,9684,90.0
1653779072.7201672,9688,56.0
1653779076.6898093,9692,56.0
1653779087.860954,9704,86.0
1653779088.364414,9705,56.0
1653779094.8711767,9712,98.0
1653779111.508406,9732,56.0
