time,Step,Reward
1653314925.4718041,107515,25.93403434753418
1653314926.8130457,107614,25.95587730407715
1653314928.1744652,107713,25.935033798217773
1653314933.5029447,108109,25.784934997558594
1653314942.6470857,108802,25.72924041748047
1653314945.220058,109000,25.62864875793457
1653314947.853073,109198,25.605022430419922
1653314949.1415298,109297,25.59408950805664
1653314950.450988,109396,25.599241256713867
1653314954.406386,109693,25.56991195678711
1653314957.0068066,109891,25.536914825439453
1653314959.6780639,110089,25.57810401916504
1653314961.0100372,110188,25.598237991333008
1653314963.6419816,110386,25.608007431030273
1653314970.2699492,110881,25.596899032592773
1653314972.9020128,111079,25.561086654663086
1653314974.2313058,111178,25.52300453186035
1653314978.2383971,111475,25.4293212890625
1653314979.5511413,111574,25.40167236328125
1653314982.230005,111772,25.41018295288086
1653314983.5585213,111871,25.426433563232422
1653314987.571724,112168,25.35519790649414
1653314990.2159493,112366,25.319820404052734
1653314992.9365478,112564,25.324199676513672
1653314996.9157858,112861,25.261985778808594
1653315006.1221452,113554,25.199722290039062
1653315011.3880146,113950,25.05899429321289
1653315012.7127936,114049,25.054208755493164
1653315014.011175,114148,25.032506942749023
1653315024.568287,114940,24.941612243652344
1653315027.2015178,115138,24.95279312133789
1653315029.8305075,115336,24.91414451599121
1653315033.7958262,115633,24.843053817749023
1653315041.7265098,116227,24.672691345214844
1653315043.0645366,116326,24.666534423828125
1653315045.70535,116524,24.647504806518555
1653315047.0230126,116623,24.621965408325195
1653315048.371183,116722,24.606098175048828
1653315053.6939747,117118,24.515161514282227
1653315056.4069088,117316,24.606822967529297
1653315059.1162555,117514,24.49814224243164
1653315063.1267102,117811,24.574623107910156
1653315064.5085902,117910,24.533058166503906
1653315068.517776,118207,24.4939022064209
1653315069.857525,118306,24.5290470123291
1653315073.7884438,118603,24.501773834228516
1653315084.2308052,119395,24.447757720947266
1653315085.5458624,119494,24.492216110229492
1653315086.8615046,119593,24.52149200439453
1653315096.2149606,120286,24.401620864868164
1653315101.6427236,120682,24.394145965576172
1653315108.352875,121177,24.39902114868164
1653315110.9965987,121375,24.444168090820312
1653315116.307437,121771,24.304540634155273
1653315120.260561,122068,24.198209762573242
1653315128.2487352,122662,24.15183448791504
1653315136.1496525,123256,24.233123779296875
1653315138.8405807,123454,24.283660888671875
1653315142.8624651,123751,24.31521987915039
1653315144.1604185,123850,24.336862564086914
1653315145.494558,123949,24.359651565551758
1653315146.8146067,124048,24.399063110351562
1653315149.4259336,124246,24.3002872467041
1653315152.0543945,124444,24.29947853088379
1653315153.4567406,124543,24.174312591552734
1653315157.431276,124840,24.021099090576172
1653315158.8091507,124939,24.00761604309082
1653315166.7215557,125533,23.887451171875
1653315172.0698025,125929,24.105409622192383
1653315178.7665858,126424,23.973466873168945
1653315180.1067114,126523,23.979808807373047
1653315181.4350855,126622,24.012493133544922
1653315186.8995776,127018,23.845182418823242
1653315190.819505,127315,23.83502197265625
1653315197.4602344,127810,23.835115432739258
1653315201.480327,128107,23.901796340942383
1653315208.036101,128602,23.695478439331055
1653315209.3576527,128701,23.699052810668945
1653315213.2551973,128998,23.654264450073242
1653315218.5567343,129394,23.61031723022461
1653315223.8625839,129790,23.61488914489746
1653315230.5216594,130285,23.48419761657715
1653315237.1635091,130780,23.375221252441406
1653315239.7784846,130978,23.256290435791016
1653315243.7278728,131275,23.19491195678711
1653315245.0348403,131374,23.1943302154541
1653315247.6679134,131572,23.217863082885742
1653315256.9617498,132265,23.160961151123047
1653315270.3037457,133255,22.961551666259766
1653315274.298374,133552,22.899465560913086
1653315282.3792222,134146,22.850709915161133
1653315290.395672,134740,23.13166618347168
1653315295.76751,135136,23.159433364868164
1653315297.0842357,135235,23.113691329956055
1653315298.44933,135334,23.203784942626953
1653315299.7670555,135433,23.189741134643555
1653315301.0748537,135532,23.136232376098633
1653315310.4322288,136225,22.854408264160156
1653315311.747285,136324,22.84969139099121
1653315317.0759952,136720,22.84957504272461
1653315323.8253455,137215,22.815813064575195
1653315325.177551,137314,22.82535743713379
1653315330.4375386,137710,22.815950393676758
1653315334.4760387,138007,22.722455978393555
1653315339.8176517,138403,22.738975524902344
1653315366.4360049,140383,22.57291030883789
1653315371.8505926,140779,22.589134216308594
1653315385.2054543,141769,22.568653106689453
1653315386.5660956,141868,22.565587997436523
1653315392.0826778,142264,22.802148818969727
1653315394.7478979,142462,22.811574935913086
1653315396.047046,142561,22.790184020996094
1653315397.3916636,142660,22.78670310974121
1653315398.7375298,142759,22.77759552001953
1653315402.7610826,143056,22.693212509155273
1653315409.4891546,143551,22.65013313293457
1653315412.1783438,143749,22.650163650512695
1653315413.5497823,143848,22.593637466430664
1653315417.5077407,144145,22.540895462036133
1653315420.217583,144343,22.496891021728516
